"Book_ID","Title","Release_Date","Location"
830285550,The Egyptian Book of the Dead. (The Papyrus of Ani) Egyptian Text.,1895,???
832410435,"OTHER WORLDS Science Stories: August, Aug. 1952",,???
837170227,Organ Building and Design,1969,???
838540873,Father Marquette and the Great Rivers,1955,???
838716248,"Tutankhamen: Amenism, Atenism and Egyptian Monotheism. with Hieroglyphic Texts of Hymns to Amen and Aten.",1970,???
840743258,The Egyptian Book of Dead,1967,???
846020490,The Devil's Dictionary,1958,???
847181155,"Revenant, In Poetry Chap-Book Magazine, Spring 1950",1950,???
847181158,"Chickadee, In Poetry Chap-Book Magazine, Summer 1948",1948,???
847860292,IF JULY 1952,1952,???
847860331,TOPS IN SCIENCE FICTION FALL 1953,1953,???
850183995,"Tutankhamen: Amenism, Atenism and Egyptian Monotheism",,???
850316676,TAU ZERO,1970,???
850832649,"THE ARKHAM COLLECTOR: NUMBER EIGHT, WINTER, 1971",1971,???
853088426,WISCONSIN IN THEIR BONES,1961,???
853252347,WEIRD TALES WINTER 1973,,???
853252366,FANTASTIC UNIVERSE NOVEMBER 1959,,???
853260977,PICKWICK PAPERS (Monarch Notes),1965,???
853271988,A Wisconsin Harvest,1966,???
853284712,La feste de Kadji,1976,???
853492556,The Wind Leans West,1969,???
853772835,"Strange Stories: a Thrilling Publication. Volume 5, Number 1; February, 1941",1941,???
858519502,LAND OF HIDDEN MEN (ACE F-232 1ST PRINTING),1963,???
858878682,Egyptian Religion Egyptian Ideas of the Future Life,1970,???
863143993,Atlants: The Antediluvian World,1949,???
863170238,Les hommes stellaires,1974,???
863170239,Les chiens de Skaith,1977,???
863170290,Les cheins de Skaith,1977,???
865301163,The Age of Chivalry and Legends of Charlemagne: Or the Romance of the Middle Ages,1962,???
865303154,Tolkien: A Look Behind the Lord of the Rings,1974,???
871522224,FANTASTIC Stories: July 1966,1966,???
871893707,THE AGE OF FABLE OR THE BEAUTIES OF MYTHOLOGY.,,???
871922545,Time War,1974,???
877402989,"The Star Magicians, The Off-Worlders (Ace Double G-588).",1966,???
878378547,The Destruction Of Atlantis Ragnarok: The Age Of Fire And Gravel,1974,???
879495102,Three Times Infinity,1958,???
880572285,"Scandinavia, Ancient and Modern",1838,???
882267978,Atlantis: The Antediluvian World,1975,???
882270242,"Astonishing Stories: Volume 4, No. 3; February, 1943. (Including Bloch's 'It Happened Tomorrow,' Brackett's 'The Halfling', MacCreigh's 'Earth, Farwell,' Kuttner's 'Soldier's of Space,' Kubilius's 'Come To Mars.')",1940,???
883261512,SABEDORIA ETERNA. Dois Livros das Estâncias de Dzyan,,???
885795753,AN EYE FOR AN EYE,1957,???
886780125,The Age of Fable or Beauties of Mythology,1935,???
887444363,The Best of Leigh Brackett,1977,???
890942888,Beachheads In Space,1964,???
893249769,"Bulfinch's Mythology: The Age of Fable, The Age of Chivalry, Legends of Charlemagne",1913,???
893806131,People of the Talisman / The Secret of Sinharat,1964,???
896656915,The Devil's Dictionary,1979,???
897560422,Favorite Poems of Emily Dickinson,1978,???
897912754,DEMON IN THE MIRROR by ANDREW OFFUTT AND RICHARD LYON,,???
898001281,Father Marquette and the Great Rivers,1955,???
898001305,Portals of Tomorrow,1954,???
900502483,The Shield of the Valiant,1945,???
900502490,The Shadow in the Glass,1963,???
900530144,Bulfinch's Age of Fable or Beauties of Mythology,1898,???
900553372,MR. FAIRLIE'S FINAL JOUNEY,1968,???
901968340,IF Worlds of Science Fiction: May 1967 ('Spaceman!'; 'The Road to the Rim'),1967,???
902321458,Startling Stories Spring 1954,1954,???
903107586,"IF Worlds of Science Fiction: January, Jan. 1968 ('All Judgement Fled')",1968,???
905247349,DISCOVERIES IN FANTASY,1972,???
910081388,LEGENDS OF CHARLEMAGNE.,,???
912915344,The Halfling and Other Stories,1973,???
917611974,The Age of Fable or the Beauties of Mythology,1942,???
918148811,The Shadow in the Glass,1963,???
918920774,Collected Poems of Emily Dickinson,,???
918921099,The Rosetta Stone,1976,???
919045129,Postern of Fate,1974,???
920392712,The Monk and the Hangman's Daughter.,,???
920917862,Curtain,1976,???
925276539,The Trojan War,1957,???
927977128,Atlantis: The antediluvian world. A modern revised edition. Edited by Egerton Sykes.,1949,???
928649763,Bulfinch's Mythology: The Age of Fable or Stories of Gods and Heroes,1948,???
931734909,Far Boundaries,1967,???
932020316,MIND WIZARDS OF CALLISTO,1975,???
936183263,The Other Side of the Moon,1959,???
936865316,The Halfling and Other Stories,1973,???
937523538,"13 For Luck",1965,???
938435905,The Age of Fable,1927,???
941021824,GINGER STAR,1974,???
942016599,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')",1967,???
944274018,THE NEW CYCLE + THEOSOPHY AND PUBLIC OPINION + THEOSOPHICAL COMMENT + THEOSOPHICAL PSYCHOLOGY + THEOSOPHY AND THE WESTERN MIND,,???
944760790,Love Poems,1960,???
947110148,The Ginger Star and The Hounds of Skaith,1974,???
949617917,Alpha Centauri or Die! / Legend of Lost Earth,1963,???
955684999,BULFINCH'S MYTHOLOGY,,???
956089504,Devil's Dictionary,1978,???
958983259,NO LIMITS,1964,???
959389199,"BULFINCH'S MYTHOLOGY The Age of Fable, the Age of Chivalry, Legends of Charlemagne",1913,???
964470310,NIGHT'S YAWNING PEAL,1974,???
968846416,Egyptian Religion,1979,???
970742165,The Age of Fable,1900,???
973902063,"EMERSON, OUR CONTEMPORARY",,???
975731939,"Orgelbogen. Klangopbygning, arkitektur og historie",1955,???
976636390,"SPACE Stories: February, Feb. 1953 ('The Big Jump')",1953,???
977917382,TIME TO COME,1958,???
978561800,LOST WORLD OF TIME,1969,???
984123357,MIND WIZARDS OF CALLISTO,1975,???
984123363,MAD EMPRESS OF CALLISTO,1975,???
984502876,When the Green Star Calls,1973,???
985236457,THRILLING WONDER Stories: June 1949 ('The Sword of Rhiannon'),1949,???
987184342,Egyptian Language: Easy Lessons in Egyptian Hieroglyphics with Sign List,1970,???
987184359,The Egyptian Heaven and Hell: The Contents of the Books of the Other World,1974,???
988184408,The Age of Fable or Beauties of Mythology,,???
989012211,"Egypt Under the Priest-Kings, Tanites, and Nubians. (Books on Egypt and Chaldaea. A History of Egypt from the End of the Neolithic Period to the Death of Cleopatra VII. B.C. 30) VOLUME VI",1902,???
991503799,"AMAZING Science Fiction: January, Jan. 1978",1978,???
993818640,People of the Talisman & The Secret of Sinharat,1964,???
995951978,Time To Come: Science-Fiction Stories of Tomorrow,1954,???
997539071,GOLDEN CITIES FAR,1970,???
998140904,EMILY DICKINSON: A BIBLIOGRAPHY 1850-1966,1968,???
998637035,WEIRD TALES: May 1950,1950,???
1001004661,"TUTANKHAMEN; AMENISM, ATENISM AND EGYPTIAN MONTHEISM",1979,???
1002048565,Ragnarok: the Age of Fire and Gravel,1883,???
1002206963,Atlantis: The Antediluvian World,1949,???
1002643568,Tutankhamen,1978,???
1005238428,The Sword of Rhiannon / Conan the Conqueror,1953,???
1006601866,Age of Fable or Beauties of Mythology.,1898,???
1006965354,"SPACE Stories: February, Feb. 1953 ('The Big Jump')",1953,???
1007885721,The Mask of Cthulhu,1971,???
1008300612,The Starmen of Llyrdis,1976,???
1008582606,"Atlantis, die vorsintflutliche Welt",1911,???
1008848992,Bulfinch's Mythology (1 Vol complete),1966,???
1014249481,"Næringsretten i hovedtræk. Industri, haandværk og handel. (3. Udg.).",,???
1014397067,A Seat at the Table; Persons with Disabilities and Policy Making,,???
1014937727,"BULFINCH'S MYTHOLOGY The Age of Fable, the Age of Chivalry, Legends of Charlemagne",1913,???
1014957855,Egyptian Religion,1959,???
1017781630,Third Girl,1966,???
1020963208,THE HOUNDS OF SKAITH; Eric John Stark #2,1974,???
1021583698,BLACK LEGION OF CALLISTO,1975,???
1022547207,The Coming of the Terrans,1967,???
1023027183,THE FOURTH GALAXY READER,1960,???
1025548184,AGE OF CHIVALRY OR KING ARTHUR AND HIS KNIGHTS,1900,???
1026835281,"Best of Planet Stories #1, The",1975,???
1026868295,The Book of the Dead,1922,???
1028273705,"History of the Revolutions in Europe, from the Subversion of the Roman Empire in the West, Till the Congress of Vienna. [Complete in Two Volumes Bound Into One.]",1933,???
1028770198,The Galactiic Breed/ The Conquest of the Space Sea,1955,???
1031685420,"The Egyptian Book of the Dead. The Papyrus of Ani. The Egyptian Text with Interlinear Transliteration and Translation, a running Translation, Introduction, etc.",1967,???
1036123931,The Rosetta Stone,1939,???
1036460214,Venture Science Fiction Monthly [British Edition] Issue No. 2 October 1963.,1963,???
1038427768,The Magazine of Fantasy and Science Fiction Volume 27 No. 4 October 1964.,1964,???
1038934643,Zarkon Lord of the Unknown - The Volcano Ogre,1976,???
1039445753,FANTASTIC STORY: Summer 1952 ('Slan!'),1952,???
1040848197,TIME WAR by LIN CARTER,,???
1041636404,"AMAZING Science Fiction: January, Jan. 1978",1978,???
1041647386,Pride and Prejudice,1969,???
1042246748,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): March, Mar. 1965 ('The Doors of His Face, The Lamps of His Mouth')",1965,???
1046695037,The Age of Fable,1966,???
1046762509,Legend of Lost Earth / Alpha Centauri or Die!,1963,???
1047913592,The Monk and the Hangman's Daughter,1967,???
1050076925,GREAT CRYPTOGRAM: FRANCIS BACON'S CIPHER IN THE SO-CALLED SHAKESPEARE,1888,???
1054562001,"Emerson, Our Contemporary [By] August Derleth",1970,???
1055037012,The Hounds of Skaith: Further Adventures of Eric John Stark #2,1974,???
1058066057,"The Age of Fable: Or, Beauties of Mythology",1937,???
1060238183,The Ginger Star: Bk 1 Book of Skaith,1979,???
1071473868,"And You, Thoreau!",1944,???
1072664671,"The Great Cryptogram: Francis Bacon's Cipher in the So-Called Shakespeare Plays. First Edition, 1888.",1888,???
1076729864,History of the Revolutions in Europe from the Subversion of the Roman Empire,1833,???
1076999843,Beyond The Gates Of Dream,1972,???
1077075237,The Valley Where Time Stood Still,1976,???
1079963639,The Theosophical Glossary,1930,???
1083466282,THE RETURN OF SHERLOCK HOLMES by ARTHUR CONAN DOYLE,,???
1091594701,"Spirit: a Magazine of Poetry; Volume XI, Number 5; November, 1944.",1944,???
1094685496,Stories of Gods and Heroes,1930,???
1097515163,Conan: Volume One,1967,???
1101343315,Beyond the Gates of Dream,1969,???
1101879174,"ORBIT Science Fiction: (Fall) 1953, No. 1",1953,???
1102094449,"The Atlantic Monthly (Magazine) ; December 1935; Vol. 156, No. 6; Between the Devil and the Democrats (Owens); Signor Santa (Pagano); Father Coughlin (Davis); Recollections of Jubilee (Bridge); Dr. Winton (Halper); Country Christmas (Hoffman); Alphabet ",1935,???
1102141209,The Devil's Dictionary,1958,???
1112113673,FANTASTIC FEBRUARY 1976,1976,???
1112938151,The Big Jump,1968,???
1115359369,"THRILLING WONDER Stories: April, Apr. 1949",1949,???
1116717860,CAESAR'S COLUMN; A Story Of The Twentieth Century,,???
1116721741,CARDS ON THE TABLE,1944,???
1128066401,"Tutankhamen: Amenism, Atenism And Egyptian Monotheism, With Hieroglyphic Texts Of Hymns To Amen And Aten",1979,???
1128435369,Great Stories of Sherlock Holmes,1975,???
1137950842,"FANTASY AND SCIENCE FICTION - Oct, 1973",1973,???
1139478956,"Emily Dickinson, Poems: First & Second Series",1948,???
1141989696,Atlantis: The Antediluvian World,1882,???
1144957912,"Atlantis, the Antediluvian World",1949,???
1155180904,Time to Come: Science-Fiction Stories of Tomorrow,1954,???
1155225701,The Devil's Dictionary,1942,???
1156131012,The Lost World,1963,???
1156131364,The Adventures of Sherlock Holmes,1979,???
1156641185,The Sardonic Humor of Ambrose Bierce,1963,???
1157180366,BLACK LEGION OF CALLISTO,1972,???
1157181329,THE MOVING FINGER,1964,???
1157181464,TOWARDS ZERO,1947,???
1157901907,Collision Course / The Nemesis from Terra,1961,???
1158811404,Time War,1974,???
1159217683,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): March, Mar. 1965 ('The Doors of His Face, The Lamps of His Mouth')",1965,???
1159562664,BLACK LEGION OF CALLISTO,1972,???
1159583064,The Age of Fable (Everyman's library),,???
1161155278,WEIRD TALES JULY 1951,1951,???
1161916653,Sky Pirates of Callisto,1975,???
1162819276,Time to Come,1958,???
1163126018,"An Abridment By Katharine Hillard of the Secret Doctrine, a Synthesis of Science, Religion and Philosophy",1968,???
1164652848,People of The Talisman/The Secret of Sinharat,1964,???
1165631406,Egypt in the Neolithic and Archaic Periods,1968,???
1166217257,The Secret of Sinharat / People of the Talisman : M-101,1964,???
1167839056,"Invader on My Back (They Dared Not Look at the Sky!), and Destination Saturn (When Identical Planet-Kings Meet, and Must be a Saturnian!)",1967,???
1171065231,The Reavers of Skaith,1976,???
1171065240,The Hounds of Skaith,1974,???
1173875456,THE CASE-BOOK OF SHERLOCK HOLMES,1975,???
1174435693,Les chiens de skaith,1977,???
1174609542,"FANTASTIC ADVENTURES: September, Sept. 1950",1950,???
1174641502,Adventures of Sherlock Holmes,,???
1174641597,Sherlock Holmes and the Case of the Hound of the Baskervilles,1977,???
1175966145,Tolkien : a Look Behind the Lord of the Rings,1968,???
1178876540,La nef d'Ishtar,,???
1180993472,Egyptian Magic,,???
1181077062,Egyptian Religion Eygptian Ideas of the Future Life,1972,???
1181159686,The Reminiscences of Solar Pons,1975,???
1189031272,H. P. Lovecraft: a Symposium,,???
1189096663,By the Pricking of My Thumbs,1976,???
1189239795,"Doctor Huguet. A Novel. By Edmund Boisgilbert, M.D. (Ignatius Donnelly).",1891,???
1189938012,The Monk and the Hangman's Daughter,1967,???
1190707329,Bulfinch's Mythology Illustrated The Age of Fable The Age of Chivalry Legends of Charlemagne,,???
1192965515,Egyptian Religion; Egyptian Ideas of the Future Life,1959,???
1193528826,The Nile Notes for Travellers in Egypt,1907,???
1197931021,The Hounds of Skaith,1974,???
1197960674,Thirty Years of Arkham 1939-1969,1970,???
1205202587,The Warrior of World's End,1974,???
1205697635,"The Outline of Mythology: The Age of Fable, The Age of Chivalry, Legends of Charlemagne",1913,???
1207397416,From Other Worlds,1964,???
1213047026,Egyptian Language: Easy Lessons in Egyptian Hieroglyphics,1971,???
1218527692,The Mummy,1974,???
1223705332,"The Mummy + Mummies + THE BODY SNATCHERS, STIFFS AND OTHER GHOULISH DELIGHTS",1972,???
1227066368,The Age of Fable or Beauties of Mythology.,1880,???
1227066372,Age of Fable New Century Edition,1900,???
1228530097,Bright Journay,1940,???
1229370967,"13 West Street",1962,???
1229538135,Ragnarok: The Age of Fire and Gravel,1970,???
1229827197,RESTLESS IS THE RIVER,1939,???
1231828374,Favorite Poems of Emily Dickinson,1978,???
1233884209,"The Age of Fable, or The Beauties of Mythology",1942,???
1236210195,THE AGE OF FABLE OR BEAUTIES OF MYTHOLOGY,1881,???
1236247631,Horseman in the Sky and An Occurrence at Owl Creek Bridge,1968,???
1236548815,The Hills Stand Watch,1960,???
1237422408,Egyptian Magic,1971,???
1239335062,Poems the Whole World Loves,1937,???
1240598454,Harrigan's File,1975,???
1242412807,A Wisconsin Harvest (A WRWA Anthology),1966,???
1242678490,The House On the Mound,1973,???
1244701135,Atlantis: The Antediluvian World. Illustrated.,,???
1245833238,"Zarkon, Lord of the Unknown in Invisible Death",1975,???
1256206301,YEAR'S BEST FANTASY STORIES 2,1976,???
1257848789,Columbus and the New World,1957,???
1262141130,Scandinavia Vol 2 II,1838,???
1262336806,Tolkien: A Look Behind the Lord of the Rings,1973,???
1264738702,A Tale of the Tub. the Battle of the Books. and Other Satires,1925,???
1266713163,LE PEUPLE DU TALISMAN,1977,???
1269423834,Great Short Novels of Adult Fantasy 1,1972,???
1270293452,Poems by Emily Dickinson,1957,???
1270420421,Time to Come,1965,???
1271852724,Beachheads in Space,1952,???
1274398111,The House on the Mound,1973,???
1276326196,JUNGLE TALES OF TARZAN: TARZAN #6 by EDGAR RICE BURROUGHS,,???
1276784269,Les pillards de Skaith,1979,???
1278465886,"4 The Casebook of Solar Pons",1975,???
1279220374,The Return of Solar Pons,1975,???
1279220376,The Reminiscences of Solar Pons,1975,???
1284941630,LES PILLARDS DE SKAITH,1979,???
1284941646,LES CHIENS DE SKAITH,1977,???
1285575094,TOPS IN SCIENCE FICTION (2 ISSUES),1953,???
1285607493,The Adventures of the Unique Dickensians,1968,???
1286173022,"The Country Poet: Volume 4, Number 3, Winter 1954 - 1955.",1954,???
1288786367,Concord Rebel: A Life of Thoreau,1962,???
1291114339,"The Papyrus of Ani: a Reproduction in Facsimile., Vol 3",,???
1291625187,THONGOR AT THE END OF TIME,1968,???
1293154510,REAVERS OF SKAITH,1976,???
1296020777,Bulfinch's Mythology,1940,???
1296902590,"A Tale of a Tub, The Battle of Books and Other Stories",1968,???
1298543009,The Devil's Dictionary,1971,???
1300068323,When Graveyards Yawn,1965,???
1302998503,Atlantis the Antediluvian World,,???
1304500422,An Eye for an Eye,1958,???
1308458766,EPEES ET DRAGONSN° 4. LES CHIENS DE SKAITH. LE CYCLE DE SKAITH N° 2.,,???
1308467866,The Rosetta Stone. Printed by Order of the Trustees of The British Museum.,1922,???
1309179668,HARRIGAN'S FILE,1975,???
1309268661,L'EPEE DE RHIANNON. Démons et Merveilles de Mars,1974,???
1310569963,"The House On The Mound, A Novel.",1958,???
1311560672,The City Outside the World,1977,???
1312111667,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')",1967,???
1314771778,THE MAN WHO LOVED MARS by LIN CARTER,,???
1314771786,SKY PIRATES OF CALLISTO by LIN CARTER,,???
1318327241,Bulfinch's Mythology: The Age of Fable; The Age of Chivalry; Legends of Charlemagne. Modern Library Giant G-14,1940,???
1324114817,Francis Bacon,1894,???
1329938317,"THE SOLAR PONS SERIES- #2- THE CHRONICLES OF SOLAR PONS (The Adventure of the Red Leech, Orient Express, Golden Bracelet,Shadow Millions,Benin Bronze, Missing Tenants, Aluminum Crutch, Seven Sisters, Bishop's Companion, Unique Dickensians)",1979,???
1329938318,"THE SOLAR PONS SERIES- #2- THE CHRONICLES OF SOLAR PONS(The Adventure of the Red Leech, Orient Express, Golden Bracelet,Shadow Millions,Benin Bronze, Missing Tenants, Aluminum Crutch, Seven Sisters, Bishop's Companion, Unique Dickensians)",1974,???
