"Book_ID","Binding","Grade"
5832979961,paperback,fine / like new
5833679569,paperback,fine / like new
5834791679,,
5842597554,hardcover,good
5848925628,soft cover,fair
5852671442,,
5862694474,hardcover,fine / like new
5870450785,soft cover,fine / like new
5894949644,cloth / hardboard,fine / like new
5915384045,leather,fine / like new
5930892391,hardcover,fine / like new
5939306856,,
5971880238,paperback,fine / like new
5985387028,unknown binding,good
6004087170,,
6009877403,,good
6021818281,paperback,good
6021822031,hardcover,good
6021822032,paperback,fair
6034491856,unknown binding,
6034491857,unknown binding,
6091512873,soft cover,near fine
6094349239,hardcover,fine / like new
6105381517,hardcover,
6129360905,paperback,fine / like new
6129361564,paperback,fine / like new
6176736642,soft cover,good
6185623518,wraps,near fine
6253994234,hardcover,good
6264532291,,
6270823381,paperback,new
6281847943,soft cover,good
6289006299,paperback,good
6327898888,paperback,good
6342888920,,
6350492321,paperback,near fine
6455009425,paperback,good
6505706080,soft cover,fair
6517942901,paperback,fine / like new
6524692891,,fine / like new
6538546034,hardcover,fair
6552240901,hardcover,
6557239966,paperback,fine / like new
6582538387,no binding,good
6583949028,soft cover,fair
6583949033,soft cover,fair
6621191428,paperback,fine / like new
6667787725,,
6667790032,,
6671606916,hardcover,new
6692559499,hardcover,fine / like new
6720955321,soft cover,fine / like new
6754071634,paperback,good
6763389530,paperback,fine / like new
6774801580,,
6774802303,,
6774803544,,
6774804172,,
6774804602,,
6774816150,,
6774816300,,
6774817641,,
6774819395,,
6774820850,,
6774823269,,
6774826624,,
6774826990,,
6774827912,,
6774827957,,
6774831461,,
6793087050,hardcover,
6816452360,hardcover,poor
6852173344,paperback,fine / like new
6901705092,hardcover,good
6928086771,paperback,good
6929475639,cloth / hardboard,near fine
6932953139,paperback,good
6934723596,hardcover,
6942100761,paperback,good
6952306992,paperback,good
6975276829,hardcover,good
7044360182,hardcover,fine / like new
7049342152,soft cover,near fine
7049342160,hardcover,fine / like new
7059163101,hardcover,fair
7063833246,hardcover,fine / like new
7118763620,soft cover,near fine
7118763621,soft cover,near fine
7118763671,soft cover,near fine
7118763684,soft cover,fine / like new
7186183559,hardcover,
7187191926,paperback,poor
7189659666,magazine,fine / like new
7194719052,paperback,good
7195463142,paperback,good
7197157986,hardcover,fine / like new
7204212085,hardcover,good
7232799225,hardcover,good
7262375300,paperback,good
7290585690,unknown binding,good
7293908898,hardcover,fine / like new
7353841817,,
7360671663,paperback,good
7362986145,soft cover,good
7367588903,hardcover,good
7381428668,magazine,fine / like new
7386826221,hardcover,good
7388438240,,fine / like new
7388583901,staple bound,good
7402796624,soft cover,
7438596475,soft cover,good
7438596476,soft cover,fine / like new
7469279515,,
7469281719,,
7500406646,unknown binding,good
7510934887,,fine / like new
7515561548,soft cover,
7538084646,magazine,fine / like new
7538934083,paperback,near fine
7610451650,paperback,good
7616811988,unknown binding,good
7645231785,paperback,good
7664528975,soft cover,
7699227419,,
7770530602,soft cover,fine / like new
7770564510,paperback,good
7800429122,wraps,good
7807681083,paperback,fine / like new
7828942301,soft cover,
7832580979,unknown binding,fine / like new
7844300686,soft cover,near fine
7911087237,soft cover,near fine
7939990892,soft cover,fine / like new
7952309667,hardcover,
7969265932,soft cover,near fine
7969265941,soft cover,fine / like new
7994226089,soft cover,fine / like new
7997094980,soft cover,near fine
8061064809,paperback,near fine
8068292423,hardcover,fine / like new
8080392568,paperback,fine / like new
8086171188,hardcover,fine / like new
8105637584,soft cover,near fine
8106155024,hardcover,
8137885819,soft cover,fine / like new
8148501479,hardcover,fine / like new
8155792177,hardcover,good
8169459035,paperback,fine / like new
8178748737,paperback,fine / like new
8178753525,paperback,good
8178753643,paperback,fine / like new
8186553039,paperback,fine / like new
8194773638,hardcover,
8194773639,hardcover,
8210373441,hardcover,fair
8230497387,paperback,fine / like new
8230497388,paperback,fine / like new
8230497389,paperback,fine / like new
8234036099,soft cover,good
8246190622,hardcover,fine / like new
8287033198,paperback,fine / like new
8287033199,paperback,good
8287033201,paperback,good
8323438657,soft cover,good
8326461666,,
8326461715,,
8326462429,,
8326462693,,
8326463534,hardcover,good
8326463870,,
8334144665,soft cover,
8362852718,hardcover,fine / like new
8430643074,hardcover,fine / like new
8436795801,soft cover,
8451604477,hardcover,new
8451604478,hardcover,new
8498558509,soft cover,
8500893089,hardcover,
8524484634,hardcover,
8525574809,hardcover,
8525574810,hardcover,
8557587798,soft cover,
8559114216,paperback,fine / like new
8570863275,paperback,fine / like new
8644770135,paperback,fine / like new
8667937342,paperback,poor
8670140491,paperback,fine / like new
8683839162,paperback,fine / like new
8689789262,hardcover,near fine
8691920758,hardcover,
8716371455,soft cover,fair
8716371456,soft cover,fair
8716371597,soft cover,good
8716371607,soft cover,good
8731326767,hardcover,
8731329713,hardcover,
8736065356,paperback,fine / like new
8750025355,hardcover,fine / like new
8761721184,paperback,good
8770350770,hardcover,fine / like new
8812749032,hardcover,
8839959715,hardcover,fine / like new
8858886409,hardcover,fine / like new
8880777916,unknown binding,good
8881513782,paperback,good
8886920656,soft cover,fine / like new
8892988065,soft cover,fine / like new
8903892915,hardcover,near fine
8906304070,hardcover,fine / like new
8941048363,hardcover,fine / like new
8942622939,paperback,fine / like new
8942623395,paperback,good
8942636561,paperback,good
8958041512,hardcover,
8983162721,soft cover,good
8995431339,hardcover,near fine
8995486496,paperback,fine / like new
8997953039,soft cover,fine / like new
9010064787,paperback,good
9011151001,paperback,good
9061568763,cloth / hardboard,good
9081734968,wraps,good
9126714053,hardcover,fine / like new
9129035422,hardcover,fine / like new
9145641227,magazine,fine / like new
9145641228,magazine,good
9168474997,,
9177465481,paperback,fair
9177465549,hardcover,fine / like new
9180305969,soft cover,good
9180305971,soft cover,good
9180305972,soft cover,good
9231483988,paperback,fine / like new
9231494497,magazine,near fine
9231494500,magazine,fine / like new
9259715162,paperback,fine / like new
9276339390,paperback,fine / like new
9308934845,paperback,fine / like new
9309448195,hardcover,
9314360862,hardcover,good
9315770647,paperback,good
9331689530,paperback,
9337632364,soft cover,fine / like new
9358252600,hardcover,fine / like new
9358252757,hardcover,near fine
9358252772,soft cover,fine / like new
9365849236,soft cover,near fine
9367943396,soft cover,fine / like new
9367943397,soft cover,fine / like new
9390761869,paperback,near fine
9393539215,paperback,fine / like new
9393539240,paperback,near fine
9393539241,paperback,near fine
9393539242,paperback,near fine
9395166485,paperback,good
9405402910,paperback,good
9405403007,paperback,fine / like new
9446226872,cloth / hardboard,
9452713542,cloth / hardboard,
9452713543,cloth / hardboard,
9456737726,hardcover,fine / like new
9474855253,soft cover,good
9477585662,unknown binding,good
9477585836,unknown binding,good
9483911921,soft cover,good
9485330598,soft cover,good
9507693821,leather,reading copy only
9513249004,paperback,fine / like new
9527162520,hardcover,fine / like new
9530844869,paperback,fair
9546697226,soft cover,fine / like new
9548613080,hardcover,fine / like new
9567169301,paperback,fine / like new
9580901994,hardcover,fine / like new
9584620233,soft cover,fine / like new
9628220865,soft cover,
9633256678,soft cover,fine / like new
9673504602,hardcover,
9681990677,paperback,near fine
9684008603,paperback,good
9693326998,paperback,new
9695113377,,
9695135519,,
9728007112,,
9740283168,hardcover,fine / like new
9742411001,,
9742411646,,
9742411899,,
9747476466,paperback,good
9787942533,soft cover,
9816204033,hardcover,good
9822142693,hardcover,fine / like new
9823256509,cloth / hardboard,fine / like new
9841085387,soft cover,fine / like new
9841085388,soft cover,good
9863927080,soft cover,
9889725942,,
9897672801,hardcover,good
9908712356,paperback,near fine
9924260495,paperback,good
9932081233,soft cover,
9955339887,hardcover,fine / like new
9964118234,hardcover,fine / like new
9964140678,paperback,good
9993658555,paperback,good
9994028217,cloth / hardboard,good
10039534928,wraps,fair
10042376518,paperback,good
10042376519,paperback,good
10042376520,paperback,good
10042376521,paperback,good
10042376522,paperback,fair
10042376524,paperback,good
10042849469,soft cover,
10058538700,paperback,good
10063944739,soft cover,fine / like new
10063965944,unknown binding,good
10064331613,hardcover,good
10075504740,soft cover,fine / like new
10075525181,soft cover,fine / like new
10075527785,paperback,fine / like new
10076655981,soft cover,good
10087726122,soft cover,good
10090222862,hardcover,fine / like new
10107167383,hardcover,fine / like new
10107176741,magazine,fine / like new
10138139589,hardcover,fine / like new
10141179516,paperback,good
10143453335,hardcover,
10154507800,magazine,fine / like new
10158638821,,
10171658179,paperback,
10183513673,,
10187082688,hardcover,fair
10218614937,paperback,reading copy only
10236717920,soft cover,good
10236871331,paperback,fine / like new
10242780695,hardcover,fine / like new
10250909849,soft cover,fine / like new
10253443391,unknown binding,good
10267353133,paperback,fine / like new
10280309706,soft cover,
10300781348,paperback,fine / like new
10300791684,hardcover,fine / like new
10301020323,soft cover,fair
10325345522,hardcover,fine / like new
10335068515,hardcover,fine / like new
10345263742,hardcover,good
10345263743,hardcover,good
10345268137,hardcover,good
10390215385,hardcover,good
10404769003,soft cover,
10404769007,soft cover,
10405085600,hardcover,fine / like new
10431595775,hardcover,fine / like new
10436241196,hardcover,
10448242450,paperback,good
10456472936,paperback,near fine
10478141486,hardcover,
10523271123,soft cover,new
10523272031,soft cover,new
10523282903,soft cover,new
10523283000,soft cover,new
10523593645,paperback,good
10529261714,,
10535765908,magazine,fine / like new
10567424370,paperback,fine / like new
10593569298,paperback,fine / like new
10606034330,magazine,fine / like new
10626139962,,
10634213556,magazine,fine / like new
10634213567,magazine,fine / like new
10652834828,paperback,good
10665755109,hardcover,near fine
10665755112,hardcover,fine / like new
10746846404,unknown binding,
10746848473,unknown binding,
10768942320,soft cover,fine / like new
10768942341,soft cover,fine / like new
10768942349,soft cover,near fine
10809012555,hardcover,fine / like new
10813637803,soft cover,near fine
10816408599,soft cover,new
10822581334,hardcover,good
10824574563,paperback,near fine
10843213189,wraps,poor
10855926950,hardcover,fair
10880700868,soft cover,fine / like new
10888942498,soft cover,near fine
10888942506,soft cover,near fine
10888942515,soft cover,near fine
10901594942,hardcover,
10907754002,paperback,good
10910765410,hardcover,fine / like new
10921141556,,
10939742892,soft cover,fine / like new
10953754268,paperback,fine / like new
10958554306,hardcover,
10977316197,soft cover,near fine
10981744050,soft cover,good
10990527575,cloth / hardboard,good
10997521734,soft cover,good
11027458707,soft cover,
11028134293,hardcover,fine / like new
11028834911,hardcover,fine / like new
11043698610,soft cover,
11052011684,hardcover,fine / like new
11077503180,hardcover,fine / like new
11083519702,paperback,fine / like new
11083519703,paperback,fine / like new
11115082548,hardcover,
11120462406,hardcover,
11120462407,hardcover,
11120462409,hardcover,fine / like new
11120462416,hardcover,fine / like new
11120462429,hardcover,fine / like new
11120462430,hardcover,good
11120462431,hardcover,good
11120466016,hardcover,good
11120467007,hardcover,fair
11144279544,,fine / like new
11157759558,unknown binding,good
11221316657,paperback,new
11230005921,hardcover,fine / like new
11253297025,paperback,fine / like new
11254999557,soft cover,
11307797148,hardcover,fine / like new
11315323276,paperback,good
11327648349,unknown binding,poor
11367319956,,
11380859023,paperback,fine / like new
11380859030,paperback,good
11380859032,paperback,fine / like new
11410712357,paperback,fine / like new
11410712382,paperback,fine / like new
11410712384,paperback,fine / like new
11410712425,paperback,good
11456485306,hardcover,near fine
11484784088,paperback,fine / like new
11488336857,paperback,fine / like new
11488336858,paperback,fine / like new
11488337062,paperback,fine / like new
11493984439,hardcover,fine / like new
11520533421,paperback,fair
11522952105,,new
11522976400,,new
11563834152,wraps,good
